pair,signal,conf,entry,sl,tp,outcome,pnl_r
ETHUSDT,LONG,70,2523.2,2501.5743,2588.0771,LOSS,-1.0
ETHUSDT,LONG,70,2517.36,2504.2909,2556.5674,WIN,3.0
ETHUSDT,LONG,70,2829.2,2771.5657,3002.1029,LOSS,-1.0
ETHUSDT,SHORT,70,2543.03,2562.152,2485.664,LOSS,-1.0
ETHUSDT,LONG,70,2420.56,2390.0211,2512.1766,LOSS,-1.0
ETHUSDT,LONG,70,2433.68,2414.4309,2491.4274,LOSS,-1.0
ETHUSDT,LONG,70,2460.88,2428.8131,2557.0806,LOSS,-1.0
ETHUSDT,SHORT,70,2424.49,2461.4866,2313.5003,LOSS,-1.0
ETHUSDT,LONG,70,2440.5,2424.312,2489.064,LOSS,-1.0
ETHUSDT,SHORT,70,2518.45,2532.9177,2475.0469,LOSS,-1.0
ETHUSDT,LONG,70,2520.26,2503.3134,2571.0997,WIN,3.0
ETHUSDT,LONG,70,2566.01,2548.2157,2619.3929,LOSS,-1.0
ETHUSDT,LONG,70,2563.99,2557.0294,2584.8717,WIN,3.0
ETHUSDT,LONG,70,2951.09,2899.8006,3104.9583,LOSS,-1.0
ETHUSDT,LONG,70,2943.31,2905.7126,3056.1023,LOSS,-1.0
ETHUSDT,LONG,70,3040.88,3005.4326,3147.2223,WIN,3.0
ETHUSDT,LONG,70,3585.23,3564.0926,3648.6423,LOSS,-1.0
ETHUSDT,LONG,70,3736.46,3705.9334,3828.0397,LOSS,-1.0
ETHUSDT,SHORT,70,3591.9,3663.1634,3378.1097,LOSS,-1.0
ETHUSDT,LONG,70,3683.27,3647.4797,3790.6409,LOSS,-1.0
ETHUSDT,LONG,70,3742.67,3651.6843,4015.6271,LOSS,-1.0
ETHUSDT,LONG,70,3829.59,3804.9531,3903.5006,LOSS,-1.0
ETHUSDT,SHORT,70,3774.24,3813.5754,3656.2337,LOSS,-1.0
ETHUSDT,LONG,70,3628.43,3587.7631,3750.4306,LOSS,-1.0
ETHUSDT,SHORT,70,3584.01,3622.1689,3469.5334,LOSS,-1.0
ETHUSDT,LONG,70,4210.0,4145.7414,4402.7757,LOSS,-1.0
ETHUSDT,LONG,70,4648.35,4588.9049,4826.6854,LOSS,-1.0
ETHUSDT,SHORT,70,4452.77,4501.0954,4307.7937,LOSS,-1.0
ETHUSDT,LONG,70,4521.55,4503.7149,4575.0554,LOSS,-1.0
ETHUSDT,SHORT,70,4342.26,4365.8734,4271.4197,WIN,3.0
ETHUSDT,LONG,70,4740.01,4663.0694,4970.8317,LOSS,-1.0
ETHUSDT,LONG,70,4595.41,4552.7886,4723.2743,LOSS,-1.0
ETHUSDT,SHORT,70,4379.87,4473.8463,4097.9411,LOSS,-1.0
ETHUSDT,SHORT,70,4348.51,4388.2923,4229.1631,LOSS,-1.0
ETHUSDT,SHORT,70,4293.73,4330.1983,4184.3251,LOSS,-1.0
ETHUSDT,SHORT,70,4301.14,4321.6983,4239.4651,LOSS,-1.0
ETHUSDT,LONG,70,4312.41,4273.3217,4429.6749,LOSS,-1.0
ETHUSDT,LONG,70,4630.49,4574.8069,4797.5394,LOSS,-1.0
ETHUSDT,LONG,70,4530.85,4462.2531,4736.6406,LOSS,-1.0
ETHUSDT,LONG,70,4596.45,4571.322,4671.834,LOSS,-1.0
ETHUSDT,SHORT,70,4487.18,4494.8277,4464.2369,LOSS,-1.0
ETHUSDT,SHORT,70,4465.95,4488.8591,4397.2226,LOSS,-1.0
ETHUSDT,SHORT,70,4187.62,4220.0029,4090.4714,WIN,3.0
ETHUSDT,SHORT,70,4166.18,4219.9229,4004.9514,WIN,3.0
ETHUSDT,SHORT,70,3938.11,3987.7866,3789.0803,LOSS,-1.0
ETHUSDT,SHORT,70,3995.91,4022.3863,3916.4811,LOSS,-1.0
ETHUSDT,LONG,70,4142.6,4080.2617,4329.6149,LOSS,-1.0
ETHUSDT,LONG,70,4140.78,4082.1871,4316.5586,WIN,3.0
ETHUSDT,LONG,70,4482.84,4452.3626,4574.2723,WIN,3.0
ETHUSDT,LONG,70,4560.26,4539.2629,4623.2514,LOSS,-1.0
ETHUSDT,SHORT,70,4356.1,4426.524,4144.828,WIN,3.0
ETHUSDT,LONG,70,4164.66,4020.4569,4597.2694,LOSS,-1.0
ETHUSDT,LONG,70,3897.21,3844.2414,4056.1157,LOSS,-1.0
ETHUSDT,LONG,70,3941.76,3892.8443,4088.5071,LOSS,-1.0
ETHUSDT,SHORT,70,3872.97,3911.1366,3758.4703,WIN,3.0
ETHUSDT,LONG,70,3932.71,3920.1823,3970.2931,LOSS,-1.0
ETHUSDT,LONG,70,3960.05,3937.9557,4026.3329,WIN,3.0
ETHUSDT,LONG,70,4148.96,4133.2283,4196.1551,WIN,3.0
ETHUSDT,SHORT,70,3988.57,4030.0103,3864.2491,WIN,3.0
ETHUSDT,LONG,70,3891.31,3850.212,4014.604,LOSS,-1.0
ETHUSDT,LONG,70,3400.97,3360.6291,3521.9926,WIN,3.0
ETHUSDT,LONG,70,3557.7,3516.6197,3680.9409,LOSS,-1.0
ETHUSDT,SHORT,70,3153.85,3184.8177,3060.9469,WIN,3.0
ETHUSDT,SHORT,70,3060.51,3086.9463,2981.2011,LOSS,-1.0
ETHUSDT,SHORT,70,3000.7,3046.0474,2864.6577,WIN,3.0
ETHUSDT,SHORT,70,2745.81,2765.4091,2687.0126,LOSS,-1.0
ETHUSDT,LONG,70,2824.81,2788.652,2933.284,LOSS,-1.0
ETHUSDT,LONG,70,2922.95,2842.8646,3163.2063,LOSS,-1.0
ETHUSDT,LONG,70,3021.03,3009.4129,3055.8814,LOSS,-1.0
ETHUSDT,LONG,70,3034.02,3003.2117,3126.4449,LOSS,-1.0
ETHUSDT,SHORT,100,3007.64,3037.8126,2917.1223,LOSS,-1.0
ETHUSDT,LONG,70,3028.69,2992.8306,3136.2683,LOSS,-1.0
ETHUSDT,SHORT,70,3041.69,3048.348,3021.716,LOSS,-1.0
ETHUSDT,SHORT,70,3030.37,3046.8174,2981.0277,LOSS,-1.0
ETHUSDT,LONG,70,3117.36,3065.8714,3271.8257,WIN,3.0
ETHUSDT,LONG,70,3319.41,3295.7183,3390.4851,WIN,3.0
ETHUSDT,SHORT,70,3203.47,3224.2617,3141.0949,LOSS,-1.0
ETHUSDT,SHORT,70,3109.77,3141.2583,3015.3051,LOSS,-1.0
ETHUSDT,SHORT,70,3109.16,3140.8889,3013.9734,LOSS,-1.0
ETHUSDT,SHORT,70,2941.35,2983.0957,2816.1129,LOSS,-1.0
ETHUSDT,SHORT,70,2944.52,2977.9071,2844.3586,LOSS,-1.0
ETHUSDT,SHORT,70,2829.79,2861.9589,2733.2834,LOSS,-1.0
ETHUSDT,LONG,70,2990.62,2965.9523,3064.6231,LOSS,-1.0
ETHUSDT,SHORT,70,2930.35,2943.1263,2892.0211,LOSS,-1.0
ETHUSDT,LONG,70,2956.83,2932.0637,3031.1289,LOSS,-1.0
ETHUSDT,SHORT,70,2920.56,2943.7257,2851.0629,LOSS,-1.0
ETHUSDT,LONG,70,2940.42,2924.77,2987.37,LOSS,-1.0
ETHUSDT,LONG,70,2985.76,2962.7406,3054.8183,LOSS,-1.0
ETHUSDT,LONG,100,2989.69,2961.0211,3075.6966,WIN,3.0
ETHUSDT,LONG,70,3145.44,3120.874,3219.138,WIN,3.0
ETHUSDT,LONG,70,3154.39,3116.642,3267.634,WIN,3.0
ETHUSDT,SHORT,70,3128.28,3169.9694,3003.2117,LOSS,-1.0
ETHUSDT,SHORT,70,3105.82,3144.512,2989.744,LOSS,-1.0
ETHUSDT,SHORT,70,3094.97,3144.3363,2946.8711,LOSS,-1.0
ETHUSDT,SHORT,100,3080.74,3102.2291,3016.2726,LOSS,-1.0
ETHUSDT,LONG,70,3365.99,3304.8717,3549.3449,LOSS,-1.0
ETHUSDT,LONG,70,3307.3,3291.5551,3354.5346,WIN,3.0
ETHUSDT,SHORT,70,2981.09,3017.6826,2871.3123,LOSS,-1.0
ETHUSDT,SHORT,70,2972.76,3011.2863,2857.1811,LOSS,-1.0
ETHUSDT,SHORT,70,2930.95,2959.1111,2846.4666,LOSS,-1.0
ETHUSDT,SHORT,70,2953.22,2988.2623,2848.0931,WIN,3.0
ETHUSDT,LONG,70,3013.09,2985.226,3096.682,LOSS,-1.0
ETHUSDT,SHORT,70,2740.27,2790.9714,2588.1657,WIN,3.0
ETHUSDT,SHORT,70,2254.86,2326.4443,2040.1071,WIN,3.0
ETHUSDT,LONG,70,2089.74,2064.902,2164.254,LOSS,-1.0
ETHUSDT,LONG,70,2064.19,2044.2917,2123.8849,LOSS,-1.0
ETHUSDT,SHORT,70,1973.75,1988.94,1928.18,LOSS,-1.0
ETHUSDT,SHORT,70,1980.36,2002.144,1915.008,LOSS,-1.0
ETHUSDT,SHORT,70,1974.66,2005.4674,1882.2377,LOSS,-1.0
ETHUSDT,SHORT,70,1966.37,1972.0126,1949.4423,WIN,3.0
ETHUSDT,LONG,70,2051.19,2031.3749,2110.6354,LOSS,-1.0
ETHUSDT,LONG,70,1974.03,1944.3203,2063.1591,LOSS,-1.0
ETHUSDT,SHORT,70,2060.0,2096.9963,1949.0111,LOSS,-1.0
ETHUSDT,SHORT,70,1974.18,1995.4646,1910.3263,LOSS,-1.0
ETHUSDT,LONG,70,2049.73,2026.8089,2118.4934,LOSS,-1.0
ETHUSDT,LONG,70,2045.35,2022.0389,2115.2834,WIN,3.0
ETHUSDT,LONG,70,2097.4,2086.4657,2130.2029,WIN,3.0
ETHUSDT,LONG,70,2315.98,2286.8969,2403.2294,LOSS,-1.0
ETHUSDT,SHORT,70,2189.42,2242.7774,2029.3477,LOSS,-1.0
ETHUSDT,LONG,70,2174.14,2157.2214,2224.8957,LOSS,-1.0
ETHUSDT,SHORT,70,2066.23,2080.7223,2022.7531,WIN,3.0
ETHUSDT,SHORT,70,1994.17,2012.5423,1939.0531,WIN,3.0
ETHUSDT,LONG,70,2045.94,2031.21,2090.13,WIN,3.0
ETHUSDT,SHORT,70,2052.48,2064.15,2017.47,LOSS,-1.0
ETHUSDT,SHORT,70,2054.32,2076.198,1988.686,LOSS,-1.0
ETHUSDT,SHORT,100,2048.6,2059.5809,2015.6574,LOSS,-1.0
ETHUSDT,LONG,70,2236.06,2225.4331,2267.9406,LOSS,-1.0
ETHUSDT,LONG,70,2239.76,2232.1354,2262.6337,WIN,3.0
ETHUSDT,SHORT,70,2199.37,2213.2866,2157.6203,LOSS,-1.0
ETHUSDT,LONG,70,2338.4,2305.6811,2436.5566,LOSS,-1.0
ETHUSDT,LONG,70,2341.52,2305.1069,2450.7594,LOSS,-1.0
ETHUSDT,LONG,70,2344.01,2322.1774,2409.5077,WIN,3.0
ETHUSDT,SHORT,70,2294.09,2312.6063,2238.5411,LOSS,-1.0
ETHUSDT,LONG,70,2320.45,2293.4446,2401.4663,LOSS,-1.0
ETHUSDT,LONG,70,2386.14,2350.8731,2491.9406,LOSS,-1.0
BNBUSDT,LONG,70,618.12,612.7874,634.1177,LOSS,-1.0
BNBUSDT,LONG,70,625.97,605.3317,687.8849,LOSS,-1.0
BNBUSDT,SHORT,70,622.18,634.8771,584.0886,LOSS,-1.0
BNBUSDT,LONG,70,648.58,636.7374,684.1077,LOSS,-1.0
BNBUSDT,LONG,70,665.63,655.3886,696.3543,LOSS,-1.0
BNBUSDT,SHORT,70,581.87,595.428,541.196,LOSS,-1.0
BNBUSDT,SHORT,70,519.23,533.0317,477.8249,WIN,3.0
BNBUSDT,LONG,70,372.05,362.6826,400.1523,LOSS,-1.0
BNBUSDT,SHORT,70,327.12,341.332,284.484,LOSS,-1.0
BNBUSDT,LONG,70,344.03,332.4786,378.6843,WIN,3.0
BNBUSDT,LONG,70,413.3,404.966,438.302,LOSS,-1.0
BNBUSDT,SHORT,70,389.71,397.3771,366.7086,LOSS,-1.0
BNBUSDT,SHORT,70,358.22,369.76,323.6,LOSS,-1.0
BNBUSDT,SHORT,70,341.48,347.6566,322.9503,LOSS,-1.0
BNBUSDT,LONG,70,366.66,364.4871,373.1786,LOSS,-1.0
BNBUSDT,SHORT,70,353.39,358.2194,338.9017,WIN,3.0
BNBUSDT,SHORT,70,350.75,354.632,339.104,WIN,3.0
BNBUSDT,SHORT,70,333.62,340.6589,312.5034,WIN,3.0
BNBUSDT,LONG,70,296.41,290.2349,314.9354,WIN,3.0
BNBUSDT,SHORT,70,281.54,286.542,266.534,LOSS,-1.0
BNBUSDT,LONG,70,307.46,305.7326,312.6423,LOSS,-1.0
BNBUSDT,LONG,70,311.02,305.0029,329.0714,WIN,3.0
BNBUSDT,LONG,70,317.07,313.1809,328.7374,WIN,3.0
BNBUSDT,LONG,70,327.56,325.5534,333.5797,LOSS,-1.0
BNBUSDT,SHORT,70,314.43,319.688,298.656,WIN,3.0
BNBUSDT,LONG,70,297.81,293.4343,310.9371,LOSS,-1.0
BNBUSDT,LONG,70,313.56,308.5029,328.7314,LOSS,-1.0
BNBUSDT,LONG,70,342.75,335.8349,363.4954,LOSS,-1.0
BNBUSDT,SHORT,70,331.84,336.5391,317.7426,WIN,3.0
BNBUSDT,LONG,70,334.74,331.0406,345.8383,WIN,3.0
BNBUSDT,LONG,70,392.9,387.8411,408.0766,LOSS,-1.0
BNBUSDT,LONG,70,418.01,408.4111,446.8066,LOSS,-1.0
BNBUSDT,LONG,70,427.97,418.3537,456.8189,LOSS,-1.0
BNBUSDT,LONG,70,453.88,447.528,472.936,LOSS,-1.0
BNBUSDT,LONG,70,493.2,480.7423,530.5731,LOSS,-1.0
BNBUSDT,SHORT,70,480.9,488.1743,459.0771,LOSS,-1.0
BNBUSDT,SHORT,70,482.8,489.2829,463.3514,WIN,3.0
BNBUSDT,LONG,70,482.5,474.9714,505.0857,LOSS,-1.0
BNBUSDT,LONG,70,488.4,480.4029,512.3914,LOSS,-1.0
BNBUSDT,LONG,70,488.4,481.7743,508.2771,WIN,3.0
BNBUSDT,LONG,70,496.1,486.6771,524.3686,LOSS,-1.0
BNBUSDT,LONG,70,506.5,499.8029,526.5914,LOSS,-1.0
BNBUSDT,LONG,70,417.3,410.8629,436.6114,LOSS,-1.0
BNBUSDT,SHORT,70,395.2,415.1629,335.3114,LOSS,-1.0
BNBUSDT,LONG,70,429.7,421.9143,453.0571,LOSS,-1.0
BNBUSDT,SHORT,70,408.7,415.2686,388.9943,LOSS,-1.0
BNBUSDT,LONG,70,380.4,376.4229,392.3314,LOSS,-1.0
BNBUSDT,SHORT,70,350.8,357.6571,330.2286,WIN,3.0
BNBUSDT,SHORT,70,338.7,343.32,324.84,LOSS,-1.0
BNBUSDT,SHORT,70,436.0,443.5657,413.3029,LOSS,-1.0
BNBUSDT,SHORT,70,420.5,423.6143,411.1571,WIN,3.0
BNBUSDT,LONG,100,419.8,417.5571,426.5286,LOSS,-1.0
BNBUSDT,LONG,70,456.6,446.6457,486.4629,LOSS,-1.0
BNBUSDT,LONG,70,474.2,471.7943,481.4171,LOSS,-1.0
BNBUSDT,LONG,70,468.5,466.8829,473.3514,LOSS,-1.0
BNBUSDT,LONG,70,486.7,480.3171,505.8486,LOSS,-1.0
BNBUSDT,LONG,100,490.1,481.2257,516.7229,LOSS,-1.0
BNBUSDT,LONG,70,521.5,517.1543,534.5371,LOSS,-1.0
BNBUSDT,LONG,70,522.1,517.26,536.62,LOSS,-1.0
BNBUSDT,LONG,70,531.7,524.1114,554.4657,WIN,3.0
BNBUSDT,LONG,70,603.9,592.14,639.18,WIN,3.0
BNBUSDT,SHORT,70,643.6,651.9629,618.5114,LOSS,-1.0
BNBUSDT,LONG,70,647.8,641.6657,666.2029,LOSS,-1.0
BNBUSDT,LONG,70,632.2,623.4,658.6,LOSS,-1.0
BNBUSDT,SHORT,70,622.7,631.1229,597.4314,LOSS,-1.0
BNBUSDT,LONG,70,642.9,639.0543,654.4371,WIN,3.0
BNBUSDT,LONG,70,646.6,639.9914,666.4257,LOSS,-1.0
BNBUSDT,SHORT,70,570.3,577.5629,548.5114,LOSS,-1.0
BNBUSDT,SHORT,70,568.4,576.2686,544.7943,WIN,3.0
BNBUSDT,LONG,70,585.1,577.2857,608.5429,WIN,3.0
BNBUSDT,SHORT,100,588.3,598.3686,558.0943,LOSS,-1.0
BNBUSDT,LONG,70,624.0,612.2343,659.2971,LOSS,-1.0
BNBUSDT,SHORT,70,623.6,633.04,595.28,WIN,3.0
BNBUSDT,LONG,70,624.7,616.2771,649.9686,LOSS,-1.0
BNBUSDT,SHORT,70,557.5,563.6171,539.1486,WIN,3.0
BNBUSDT,SHORT,70,521.8,532.7086,489.0743,LOSS,-1.0
BNBUSDT,LONG,70,530.6,522.7286,554.2143,LOSS,-1.0
BNBUSDT,SHORT,70,524.3,530.4371,505.8886,LOSS,-1.0
BNBUSDT,LONG,70,532.6,525.8057,552.9829,LOSS,-1.0
BNBUSDT,LONG,70,532.6,525.0571,555.2286,LOSS,-1.0
BNBUSDT,LONG,70,546.4,539.6429,566.6714,LOSS,-1.0
BNBUSDT,LONG,70,525.9,521.3971,539.4086,LOSS,-1.0
BNBUSDT,SHORT,70,509.8,517.6171,486.3486,WIN,3.0
BNBUSDT,SHORT,70,510.8,517.0229,492.1314,WIN,3.0
BNBUSDT,SHORT,70,429.9,437.2086,407.9743,LOSS,-1.0
BNBUSDT,LONG,70,441.9,436.24,458.88,LOSS,-1.0
BNBUSDT,LONG,70,484.1,481.88,490.76,LOSS,-1.0
BNBUSDT,SHORT,70,471.9,480.9657,444.7029,LOSS,-1.0
BNBUSDT,LONG,70,490.1,484.6229,506.5314,LOSS,-1.0
BNBUSDT,LONG,70,494.0,486.2657,517.2029,LOSS,-1.0
BNBUSDT,SHORT,70,469.9,477.6486,446.6543,LOSS,-1.0
BNBUSDT,LONG,70,469.2,465.4714,480.3857,LOSS,-1.0
BNBUSDT,LONG,70,472.7,462.1686,504.2943,LOSS,-1.0
BNBUSDT,SHORT,70,361.4,372.3971,328.4086,LOSS,-1.0
BNBUSDT,SHORT,70,370.6,372.8429,363.8714,LOSS,-1.0
BNBUSDT,LONG,70,382.4,376.1057,401.2829,LOSS,-1.0
BNBUSDT,SHORT,70,383.8,388.7343,368.9971,WIN,3.0
BNBUSDT,LONG,70,380.6,378.0143,388.3571,WIN,3.0
BNBUSDT,LONG,70,385.1,379.8057,400.9829,LOSS,-1.0
BNBUSDT,SHORT,70,368.1,371.7914,357.0257,LOSS,-1.0
BNBUSDT,LONG,70,373.3,369.3714,385.0857,WIN,3.0
BNBUSDT,LONG,70,415.4,411.5114,427.0657,LOSS,-1.0
BNBUSDT,LONG,70,415.8,411.5943,428.4171,WIN,3.0
BNBUSDT,SHORT,70,414.8,417.5714,406.4857,WIN,3.0
BNBUSDT,SHORT,70,368.9,375.1086,350.2743,LOSS,-1.0
BNBUSDT,LONG,70,373.7,368.6971,388.7086,LOSS,-1.0
BNBUSDT,LONG,70,404.2,399.7629,417.5114,LOSS,-1.0
BNBUSDT,LONG,70,405.0,401.08,416.76,LOSS,-1.0
BNBUSDT,LONG,70,409.2,405.9086,419.0743,LOSS,-1.0
BNBUSDT,SHORT,70,381.7,386.6857,366.7429,WIN,3.0
BNBUSDT,LONG,70,380.5,375.1086,396.6743,WIN,3.0
BNBUSDT,LONG,70,376.8,372.6286,389.3143,LOSS,-1.0
BNBUSDT,SHORT,70,371.1,373.24,364.68,LOSS,-1.0
BNBUSDT,SHORT,70,368.7,372.2657,358.0029,LOSS,-1.0
BNBUSDT,LONG,70,370.4,366.12,383.24,WIN,3.0
BNBUSDT,LONG,70,386.6,381.3343,402.3971,LOSS,-1.0
BNBUSDT,LONG,70,399.0,394.18,413.46,LOSS,-1.0
BNBUSDT,LONG,70,404.0,401.3229,412.0314,LOSS,-1.0
BNBUSDT,LONG,70,403.0,401.0886,408.7343,WIN,3.0
BNBUSDT,LONG,70,413.0,411.38,417.86,LOSS,-1.0
BNBUSDT,LONG,70,415.3,413.7114,420.0657,LOSS,-1.0
BNBUSDT,LONG,70,430.2,426.5857,441.0429,WIN,3.0
BNBUSDT,LONG,70,434.4,428.76,451.32,LOSS,-1.0
BNBUSDT,LONG,70,435.6,434.0114,440.3657,LOSS,-1.0
BNBUSDT,LONG,70,443.2,439.92,453.04,LOSS,-1.0
BNBUSDT,LONG,70,448.5,445.7429,456.7714,LOSS,-1.0
BNBUSDT,LONG,70,446.6,441.76,461.12,LOSS,-1.0
BNBUSDT,SHORT,70,443.7,447.6286,431.9143,LOSS,-1.0
BNBUSDT,LONG,70,449.8,444.7314,465.0057,LOSS,-1.0
BNBUSDT,SHORT,70,421.1,426.3429,405.3714,LOSS,-1.0
BNBUSDT,SHORT,70,423.3,426.0629,415.0114,LOSS,-1.0
BNBUSDT,LONG,70,419.8,415.0286,434.1143,LOSS,-1.0
BNBUSDT,LONG,70,417.0,413.6857,426.9429,LOSS,-1.0
BNBUSDT,SHORT,70,415.5,421.4057,397.7829,LOSS,-1.0
BNBUSDT,SHORT,70,414.1,416.82,405.94,LOSS,-1.0
BNBUSDT,SHORT,70,407.6,411.3886,396.2343,LOSS,-1.0
BNBUSDT,LONG,70,421.3,416.5457,435.5629,LOSS,-1.0
BNBUSDT,LONG,70,422.4,417.9571,435.7286,LOSS,-1.0
BNBUSDT,SHORT,70,409.1,413.9514,394.5457,LOSS,-1.0
BNBUSDT,SHORT,70,405.4,408.3914,396.4257,LOSS,-1.0
BNBUSDT,SHORT,70,402.4,406.1686,391.0943,WIN,3.0
BNBUSDT,SHORT,70,394.3,397.8,383.8,LOSS,-1.0
BNBUSDT,SHORT,70,396.6,397.78,393.06,LOSS,-1.0
BNBUSDT,LONG,70,388.9,384.4143,402.3571,LOSS,-1.0
BNBUSDT,LONG,70,389.0,384.8943,401.3171,LOSS,-1.0
BNBUSDT,LONG,70,401.0,396.7657,413.7029,LOSS,-1.0
BNBUSDT,SHORT,70,378.7,382.7514,366.5457,LOSS,-1.0
BNBUSDT,SHORT,70,378.3,382.2857,366.3429,WIN,3.0
BNBUSDT,SHORT,70,314.9,325.58,282.86,WIN,3.0
BNBUSDT,LONG,70,302.0,297.6057,315.1829,LOSS,-1.0
BNBUSDT,LONG,70,302.7,297.2514,319.0457,LOSS,-1.0
BNBUSDT,LONG,70,326.6,324.1457,333.9629,LOSS,-1.0
BNBUSDT,SHORT,70,321.5,330.3886,294.8343,LOSS,-1.0
BNBUSDT,SHORT,70,321.9,327.3714,305.4857,WIN,3.0
BNBUSDT,SHORT,70,303.2,305.9457,294.9629,LOSS,-1.0
BNBUSDT,LONG,70,316.2,314.8686,320.1943,LOSS,-1.0
BNBUSDT,SHORT,70,301.1,305.3743,288.2771,LOSS,-1.0
BNBUSDT,SHORT,100,302.8,305.1286,295.8143,WIN,3.0
BNBUSDT,SHORT,70,297.8,299.6857,292.1429,LOSS,-1.0
BNBUSDT,SHORT,70,297.4,299.5114,291.0657,LOSS,-1.0
BNBUSDT,LONG,70,306.5,304.5257,312.4229,LOSS,-1.0
BNBUSDT,LONG,70,290.3,287.3571,299.1286,LOSS,-1.0
BNBUSDT,LONG,70,290.6,287.9714,298.4857,LOSS,-1.0
BNBUSDT,SHORT,70,212.6,216.5829,200.6514,LOSS,-1.0
BNBUSDT,SHORT,70,215.2,221.0257,197.7229,LOSS,-1.0
BNBUSDT,LONG,70,237.5,233.9743,248.0771,LOSS,-1.0
BNBUSDT,LONG,70,241.1,237.2029,252.7914,LOSS,-1.0
BNBUSDT,SHORT,70,232.5,236.1971,221.4086,LOSS,-1.0
BNBUSDT,LONG,70,237.2,234.6657,244.8029,LOSS,-1.0
BNBUSDT,SHORT,70,216.8,217.7914,213.8257,LOSS,-1.0
BNBUSDT,LONG,70,232.2,228.6686,242.7943,LOSS,-1.0
BNBUSDT,LONG,70,241.9,240.7371,245.3886,LOSS,-1.0
BNBUSDT,SHORT,70,225.2,227.1114,219.4657,LOSS,-1.0
BNBUSDT,SHORT,70,225.9,227.1829,222.0514,LOSS,-1.0
BNBUSDT,LONG,70,238.1,233.7257,251.2229,LOSS,-1.0
BNBUSDT,LONG,70,250.0,245.1229,264.6314,WIN,3.0
BNBUSDT,LONG,70,258.0,254.6229,268.1314,WIN,3.0
BNBUSDT,LONG,70,269.0,262.6914,287.9257,LOSS,-1.0
BNBUSDT,LONG,70,267.7,265.2114,275.1657,LOSS,-1.0
BNBUSDT,SHORT,70,244.9,246.0286,241.5143,LOSS,-1.0
BNBUSDT,LONG,70,267.7,265.8943,273.1171,LOSS,-1.0
BNBUSDT,LONG,70,291.1,284.1086,312.0743,LOSS,-1.0
BNBUSDT,SHORT,70,286.0,289.88,274.36,WIN,3.0
BNBUSDT,LONG,70,302.9,298.1543,317.1371,WIN,3.0
BNBUSDT,LONG,70,316.0,311.6057,329.1829,LOSS,-1.0
BNBUSDT,LONG,70,318.1,313.8,331.0,WIN,3.0
BNBUSDT,LONG,70,326.7,323.6629,335.8114,LOSS,-1.0
BNBUSDT,SHORT,70,321.1,324.7371,310.1886,LOSS,-1.0
BNBUSDT,LONG,70,329.0,324.6543,342.0371,LOSS,-1.0
BNBUSDT,LONG,100,329.2,324.3286,343.8143,LOSS,-1.0
BNBUSDT,SHORT,70,319.5,324.9257,303.2229,LOSS,-1.0
BNBUSDT,SHORT,70,317.7,319.9971,310.8086,LOSS,-1.0
BNBUSDT,SHORT,70,282.7,289.7029,261.6914,LOSS,-1.0
BNBUSDT,SHORT,70,286.8,289.3371,279.1886,LOSS,-1.0
BNBUSDT,LONG,70,296.7,293.4057,306.5829,LOSS,-1.0
BNBUSDT,LONG,70,298.2,295.3914,306.6257,LOSS,-1.0
BNBUSDT,LONG,70,297.6,295.7714,303.0857,LOSS,-1.0
BNBUSDT,SHORT,70,298.7,301.1286,291.4143,LOSS,-1.0
BNBUSDT,SHORT,70,276.5,279.5343,267.3971,LOSS,-1.0
BNBUSDT,SHORT,70,277.0,280.7429,265.7714,LOSS,-1.0
BNBUSDT,SHORT,100,275.3,278.9714,264.2857,LOSS,-1.0
BNBUSDT,SHORT,70,276.6,278.4571,271.0286,LOSS,-1.0
BNBUSDT,SHORT,70,276.3,278.2829,270.3514,LOSS,-1.0
BNBUSDT,LONG,70,279.5,278.1629,283.5114,LOSS,-1.0
BNBUSDT,SHORT,70,280.1,282.9514,271.5457,WIN,3.0
BNBUSDT,SHORT,70,271.8,273.5743,266.4771,LOSS,-1.0
BNBUSDT,LONG,70,277.8,274.94,286.38,LOSS,-1.0
BNBUSDT,SHORT,70,277.0,280.1229,267.6314,WIN,3.0
BNBUSDT,SHORT,70,268.6,270.9429,261.5714,LOSS,-1.0
BNBUSDT,LONG,70,269.4,267.4829,275.1514,LOSS,-1.0
BNBUSDT,SHORT,70,267.6,271.2114,256.7657,LOSS,-1.0
BNBUSDT,LONG,70,275.0,272.4143,282.7571,LOSS,-1.0
BNBUSDT,SHORT,70,272.7,274.04,268.68,LOSS,-1.0
BNBUSDT,LONG,70,282.6,281.0971,287.1086,LOSS,-1.0
BNBUSDT,LONG,70,283.3,280.8886,290.5343,LOSS,-1.0
BNBUSDT,SHORT,70,281.8,284.1686,274.6943,LOSS,-1.0
BNBUSDT,LONG,70,285.6,282.2571,295.6286,WIN,3.0
BNBUSDT,LONG,70,292.8,291.9629,295.3114,LOSS,-1.0
BNBUSDT,LONG,70,293.7,291.46,300.42,LOSS,-1.0
BNBUSDT,SHORT,70,282.2,284.5857,275.0429,LOSS,-1.0
BNBUSDT,SHORT,70,271.0,274.4543,260.6371,WIN,3.0
BNBUSDT,LONG,70,273.8,270.4743,283.7771,LOSS,-1.0
BNBUSDT,SHORT,70,269.2,271.0229,263.7314,LOSS,-1.0
BNBUSDT,LONG,70,270.5,269.0686,274.7943,WIN,3.0
